"Time (s) Run #3","Angle (rad) Run #3","Angular Velocity (rad/s) Run #3","Angular Acceleration (rad/s²) Run #3","State Run #3"
1562.100,4.355,-3.476,-13.963,
1562.150,4.158,-4.043,-8.145,
1562.200,3.940,-4.291,-2.376,
1562.250,3.718,-4.247,2.521,
1562.300,3.508,-3.985,6.109,
1562.350,3.316,-3.592,8.484,
1562.400,3.146,-3.113,10.036,
1562.450,3.002,-2.574,11.102,
1562.500,2.889,-1.993,11.878,
1562.550,2.801,-1.382,12.557,
1562.600,2.749,-0.742,13.332,
1562.650,2.727,-0.058,14.350,
1562.700,2.740,0.684,15.611,
1562.700,,,,1.00
1562.750,2.793,1.498,17.065,
1562.758,,,,0.00
1562.800,2.889,2.385,18.520,
1562.850,3.028,3.360,19.393,
1562.900,3.220,4.378,18.617,
1562.950,3.469,5.323,15.029,
1563.000,3.761,6.007,8.048,
1563.050,4.084,6.240,-2.036,
1563.100,4.407,5.876,-14.011,
1563.150,4.695,4.843,-25.938,
1563.200,4.913,3.200,-35.585,
1563.250,5.031,1.134,-41.064,
1563.300,5.031,-1.091,-41.452,
1563.350,4.917,-3.185,-36.991,
1563.400,4.699,-4.916,-28.798,
1563.450,4.407,-6.138,-18.520,
1563.500,4.067,-6.778,-7.999,
1563.550,3.709,-6.880,0.921,
1563.600,3.364,-6.574,6.884,
1563.650,3.046,-6.065,9.551,
1563.700,2.758,-5.527,9.502,
1563.750,2.496,-5.061,7.757,
1563.800,2.256,-4.727,5.188,
1563.850,2.029,-4.538,2.279,
1563.900,1.806,-4.494,-0.727,
1563.950,1.584,-4.611,-3.539,
1564.000,1.353,-4.872,-5.721,
1564.006,,,,1.00
1564.050,1.100,-5.221,-6.787,
1564.064,,,,0.00
1564.100,0.829,-5.600,-6.351,
1564.150,0.541,-5.920,-3.975,
1564.200,0.231,-6.080,0.776,
1564.250,-0.079,-5.934,7.805,
1564.300,-0.375,-5.352,16.241,
1564.350,-0.633,-4.305,24.435,
1564.400,-0.820,-2.836,30.495,
1564.450,-0.925,-1.120,32.919,
1564.500,-0.934,0.611,31.028,
1564.550,-0.855,2.123,25.259,
1564.600,-0.707,3.229,16.823,
1564.650,-0.515,3.840,7.224,
1564.700,-0.305,3.942,-2.133,
1564.750,-0.105,3.578,-10.230,
1564.800,0.065,2.851,-16.435,
1564.850,0.188,1.862,-20.459,
1564.900,0.257,0.727,-22.350,
1564.950,0.262,-0.436,-22.350,
1565.000,0.209,-1.556,-20.750,
1565.050,0.105,-2.560,-17.550,
1565.100,-0.052,-3.374,-12.508,
1565.150,-0.244,-3.883,-5.527,
1565.200,-0.454,-3.985,3.054,
1565.250,-0.659,-3.607,12.217,
1565.297,,,,1.00
1565.300,-0.833,-2.734,20.508,
1565.350,-0.947,-1.469,26.471,
1565.353,,,,0.00
1565.400,-0.986,0.029,29.186,
1565.450,-0.947,1.571,28.362,
1565.500,-0.825,2.982,24.289,
1565.550,-0.637,4.087,17.841,
1565.600,-0.401,4.800,10.327,
1565.650,-0.144,5.105,3.054,
1565.700,0.122,5.061,-3.103,
1565.750,0.371,4.741,-7.709,
1565.800,0.602,4.232,-10.763,
1565.850,0.798,3.622,-12.557,
1565.900,0.964,2.953,-13.575,
1565.950,1.095,2.254,-14.254,
1566.000,1.191,1.527,-14.835,
1566.050,1.248,0.771,-15.417,
1566.100,1.270,-0.015,-16.096,
1566.150,1.248,-0.829,-17.065,
1566.200,1.187,-1.702,-18.471,
1566.250,1.082,-2.662,-20.023,
1566.300,0.925,-3.723,-20.992,
1566.350,0.711,-4.814,-20.411,
1566.400,0.441,-5.847,-17.259,
1566.450,0.122,-6.661,-10.666,
1566.500,-0.240,-7.054,-0.242,
1566.550,-0.607,-6.807,13.235,
1566.598,,,,1.00
1566.600,-0.947,-5.774,27.683,
1566.650,-1.213,-3.971,40.046,
1566.656,,,,0.00
1566.700,-1.366,-1.585,47.415,
1566.750,-1.379,1.018,48.287,
1566.800,-1.257,3.462,43.003,
1566.850,-1.017,5.469,33.210,
1566.900,-0.689,6.865,21.138,
1566.950,-0.305,7.578,9.163,
1567.000,0.092,7.694,-0.485,
1567.050,0.476,7.389,-6.400,
1567.100,0.838,6.909,-8.484,
1567.150,1.165,6.443,-7.612,
1567.200,1.475,6.094,-4.994,
1567.250,1.772,5.920,-1.551,
1567.300,2.059,5.934,1.939,
1567.350,2.356,6.138,4.557,
1567.400,2.670,6.458,5.333,
1567.450,3.002,6.763,3.442,
1567.500,3.351,6.909,-1.503,
1567.550,3.704,6.720,-9.211,
1567.600,4.040,6.050,-18.520,
1567.650,4.328,4.858,-27.489,
1567.700,4.542,3.214,-34.034,
1567.750,4.660,1.309,-36.555,
1567.800,4.673,-0.611,-34.373,
1567.850,4.590,-2.283,-27.925,
1567.893,,,,1.00
1567.900,4.429,-3.505,-18.471,
1567.950,4.219,-4.174,-7.612,
1567.951,,,,0.00
1568.000,3.992,-4.262,3.054,
1568.050,3.774,-3.811,12.169,
1568.100,3.595,-2.953,18.811,
1568.150,3.473,-1.833,22.689,
1568.200,3.408,-0.596,23.998,
1568.250,3.412,0.640,23.077,
1568.300,3.478,1.774,20.314,
1568.350,3.595,2.720,15.902,
1568.400,3.757,3.418,9.793,
1568.450,3.949,3.767,2.036,
1568.500,4.150,3.665,-6.787,
1568.550,4.333,3.083,-15.417,
1568.600,4.472,2.065,-22.447,
1568.650,4.551,0.742,-26.713,
1568.700,4.551,-0.727,-27.537,
1568.750,4.477,-2.138,-24.919,
1568.800,4.328,-3.316,-19.538,
1568.850,4.132,-4.145,-12.605,
1568.900,3.901,-4.581,-5.333,
1568.950,3.661,-4.654,1.309,
1569.000,3.425,-4.407,6.787,
1569.050,3.211,-3.927,10.957,
1569.100,3.028,-3.272,14.011,
1569.150,2.880,-2.502,16.338,
1569.200,2.775,-1.629,18.132,
1569.204,,,,1.00
1569.250,2.714,-0.669,19.490,
1569.261,,,,0.00
1569.300,2.705,0.335,20.508,
1569.350,2.749,1.382,21.477,
1569.400,2.841,2.473,22.398,
1569.450,2.993,3.636,22.544,
1569.500,3.203,4.800,20.702,
1569.550,3.478,5.818,15.708,
1569.600,3.796,6.501,7.030,
1569.650,4.145,6.647,-4.994,
1569.700,4.485,6.080,-18.811,
1569.750,4.782,4.741,-31.949,
1569.800,4.983,2.763,-41.742,
1569.850,5.070,0.378,-46.348,
1569.900,5.027,-2.080,-44.991,
1569.950,4.852,-4.320,-38.058,
1570.000,4.577,-6.036,-27.150,
1570.050,4.224,-7.083,-14.738,
1570.100,3.844,-7.461,-3.539,
1570.150,3.460,-7.316,4.606,
1570.200,3.102,-6.865,9.018,
1570.250,2.771,-6.298,10.133,
1570.300,2.474,-5.774,8.872,
1570.350,2.199,-5.367,6.157,
1570.400,1.942,-5.134,2.666,
1570.450,1.693,-5.091,-0.970,
1570.498,,,,1.00
1570.500,1.440,-5.251,-3.927,
1570.550,1.174,-5.541,-5.527,
1570.555,,,,0.00
1570.600,0.886,-5.861,-5.381,
1570.650,0.585,-6.138,-3.297,
1570.700,0.271,-6.269,1.067,
1570.750,-0.052,-6.123,7.757,
1570.800,-0.358,-5.556,15.999,
1570.850,-0.624,-4.523,24.241,
1570.900,-0.825,-3.069,30.592,
1570.950,-0.942,-1.338,33.404,
1571.000,-0.960,0.436,31.804,
1571.050,-0.890,1.993,26.180,
1571.100,-0.746,3.142,17.841,
1571.150,-0.559,3.811,8.339,
1571.200,-0.349,3.971,-1.115,
1571.250,-0.144,3.665,-9.551,
1571.300,0.031,2.953,-16.144,
1571.350,0.161,1.963,-20.411,
1571.400,0.231,0.829,-22.301,
1571.450,0.244,-0.335,-22.253,
1571.500,0.196,-1.440,-20.605,
1571.550,0.096,-2.443,-17.356,
1571.600,-0.052,-3.243,-12.217,
1571.650,-0.240,-3.738,-5.139,
1571.700,-0.441,-3.811,3.345,
1571.750,-0.637,-3.418,12.266,
1571.775,,,,1.00
1571.800,-0.798,-2.560,20.217,
1571.832,,,,0.00
1571.850,-0.908,-1.309,25.792,
1571.900,-0.938,0.145,27.974,
1571.950,-0.890,1.614,26.665,
1572.000,-0.772,2.909,22.495,
1572.050,-0.589,3.927,16.387,
1572.100,-0.367,4.581,9.405,
1572.150,-0.118,4.858,2.521,
1572.200,0.131,4.800,-3.442,
1572.250,0.371,4.465,-8.048,
1572.300,0.585,3.942,-11.199,
1572.350,0.768,3.302,-13.138,
1572.400,0.916,2.603,-14.350,
1572.450,1.030,1.862,-15.320,
1572.500,1.104,1.076,-16.387,
1572.550,1.139,0.233,-17.599,
1572.600,1.130,-0.684,-18.859,
1572.650,1.073,-1.658,-20.071,
1572.700,0.964,-2.691,-21.138,
1572.750,0.807,-3.782,-21.574,
1572.800,0.589,-4.901,-20.362,
1572.850,0.314,-5.920,-16.290,
1572.900,-0.013,-6.661,-8.484,
1572.950,-0.367,-6.909,3.054,
1573.000,-0.729,-6.458,17.114,
1573.050,-1.043,-5.207,31.125,
1573.063,,,,1.00
1573.100,-1.274,-3.229,42.033,
1573.120,,,,0.00
1573.150,-1.383,-0.800,47.512,
1573.200,-1.357,1.745,46.736,
1573.250,-1.200,4.072,40.336,
1573.300,-0.934,5.920,29.913,
1573.350,-0.585,7.127,17.696,
1573.400,-0.196,7.665,6.206,
1573.450,0.201,7.636,-2.424,
1573.500,0.580,7.272,-7.078,
1573.550,0.929,6.792,-7.902,
1573.600,1.257,6.385,-6.012,
1573.650,1.562,6.152,-2.715,
1573.700,1.863,6.109,0.921,
1573.750,2.169,6.254,4.121,
1573.800,2.483,6.560,6.060,
1573.850,2.819,6.938,5.624,
1573.900,3.181,7.243,1.891,
1573.950,3.552,7.258,-5.284,
1574.000,3.923,6.807,-15.078,
1574.050,4.254,5.789,-25.647,
1574.100,4.520,4.189,-34.664,
1574.150,4.691,2.182,-39.803,
1574.200,4.743,0.015,-39.609,
1574.250,4.686,-1.978,-34.131,
1574.300,4.529,-3.534,-24.629,
1574.350,4.311,-4.509,-13.090,
1574.353,,,,1.00
1574.400,4.058,-4.843,-1.454,
1574.410,,,,0.00
1574.450,3.805,-4.596,8.775,
1574.500,3.582,-3.883,16.775,
1574.550,3.408,-2.836,22.301,
1574.600,3.290,-1.571,25.307,
1574.650,3.246,-0.218,25.938,
1574.700,3.272,1.091,24.629,
1574.750,3.360,2.283,21.768,
1574.800,3.504,3.316,17.259,
1574.850,3.700,4.087,10.714,
1574.900,3.927,4.465,2.085,
1574.950,4.163,4.349,-7.902,
1575.000,4.381,3.680,-17.841,
1575.050,4.551,2.502,-26.034,
1575.100,4.643,0.960,-30.980,
1575.150,4.651,-0.742,-31.901,
1575.200,4.568,-2.371,-28.846,
1575.250,4.403,-3.738,-22.641,
1575.300,4.180,-4.698,-14.593,
1575.350,3.918,-5.207,-6.157,
1575.400,3.643,-5.280,1.357,
1575.450,3.377,-5.003,7.175,
1575.500,3.137,-4.494,11.248,
1575.550,2.923,-3.840,14.011,
1575.600,2.749,-3.069,15.902,
1575.650,2.614,-2.225,17.259,
1575.651,,,,1.00
1575.700,2.526,-1.338,18.374,
1575.707,,,,0.00
1575.750,2.478,-0.393,19.490,
1575.800,2.483,0.611,20.653,
1575.850,2.539,1.673,21.865,
1575.900,2.649,2.793,22.980,
1575.950,2.814,3.985,23.368,
1576.000,3.046,5.192,21.865,
1576.050,3.338,6.283,17.162,
1576.100,3.683,7.054,8.436,
1576.150,4.062,7.272,-4.169,
1576.200,4.437,6.734,-19.150,
1576.250,4.765,5.352,-33.840,
1576.300,5.000,3.229,-45.136,
1576.350,5.105,0.625,-50.566,
1576.400,5.066,-2.080,-49.160,
1576.450,4.887,-4.509,-41.597,
1576.500,4.595,-6.385,-29.865,
1576.550,4.224,-7.549,-16.629,
1576.600,3.814,-7.999,-4.654,
1576.650,3.403,-7.883,3.927,
1576.700,3.015,-7.447,8.339,
1576.750,2.657,-6.923,9.114,
1576.800,2.326,-6.458,7.369,
1576.850,2.016,-6.138,4.072,
1576.900,1.719,-6.021,0.097,
1576.942,,,,1.00
1576.950,1.422,-6.138,-3.442,
1576.998,,,,0.00
1577.000,1.113,-6.429,-5.333,
1577.050,0.781,-6.763,-4.703,
1577.100,0.432,-6.996,-1.212,
1577.150,0.074,-6.981,5.188,
1577.200,-0.279,-6.574,14.157,
1577.250,-0.602,-5.629,24.338,
1577.300,-0.864,-4.102,33.307,
1577.350,-1.030,-2.153,38.543,
1577.400,-1.082,-0.058,38.737,
1577.450,-1.030,1.891,34.034,
1577.500,-0.881,3.476,25.404,
1577.550,-0.663,4.523,14.350,
1577.600,-0.406,4.931,2.812,
1577.650,-0.148,4.741,-7.369,
1577.700,0.083,4.102,-15.223,
1577.750,0.271,3.142,-20.702,
1577.800,0.406,1.963,-24.047,
1577.850,0.471,0.669,-25.404,
1577.900,0.471,-0.640,-25.016,
1577.950,0.406,-1.876,-23.126,
1578.000,0.279,-2.996,-19.780,
1578.050,0.100,-3.912,-14.690,
1578.100,-0.122,-4.538,-7.515,
1578.150,-0.367,-4.741,1.600,
1578.200,-0.615,-4.422,11.878,
1578.231,,,,1.00
1578.250,-0.829,-3.549,21.768,
1578.288,,,,0.00
1578.300,-0.986,-2.167,29.477,
1578.350,-1.060,-0.465,33.501,
1578.400,-1.034,1.338,33.161,
1578.450,-0.921,2.996,28.798,
1578.500,-0.724,4.320,21.477,
1578.550,-0.471,5.192,12.751,
1578.600,-0.188,5.585,4.218,
1578.650,0.100,5.556,-2.860,
1578.700,0.380,5.221,-7.902,
1578.750,0.628,4.698,-10.957,
1578.800,0.851,4.072,-12.508,
1578.850,1.038,3.418,-13.090,
1578.900,1.191,2.749,-13.187,
1578.950,1.313,2.094,-13.235,
1579.000,1.401,1.440,-13.526,
1579.050,1.457,0.756,-14.108,
1579.100,1.479,0.029,-14.787,
1579.150,1.462,-0.727,-15.466,
1579.200,1.405,-1.513,-16.290,
1579.250,1.313,-2.342,-17.356,
1579.300,1.174,-3.243,-18.374,
1579.350,0.990,-4.203,-18.714,
1579.400,0.755,-5.163,-17.550,
1579.450,0.471,-6.036,-13.963,
1579.500,0.144,-6.676,-7.127,
1579.540,,,,1.00
1579.550,-0.209,-6.880,3.151,
1579.599,,,,0.00
1579.600,-0.567,-6.458,15.902,
1579.650,-0.881,-5.309,28.992,
1579.700,-1.121,-3.476,39.658,
1579.750,-1.248,-1.164,45.379,
1579.800,-1.244,1.294,44.894,
1579.850,-1.108,3.534,38.640,
1579.900,-0.873,5.294,28.313,
1579.950,-0.559,6.429,16.144,
1580.000,-0.205,6.894,4.460,
1580.050,0.153,6.778,-4.800,
1580.100,0.484,6.283,-10.714,
1580.150,0.785,5.600,-13.575,
1580.200,1.047,4.858,-14.254,
1580.250,1.270,4.131,-13.623,
1580.300,1.457,3.476,-12.411,
1580.350,1.614,2.894,-11.151,
1580.400,1.745,2.371,-10.036,
1580.450,1.850,1.891,-8.969,
1580.500,1.933,1.469,-7.805,
1580.550,1.994,1.105,-6.497,
1580.600,2.042,0.814,-5.091,
1580.650,2.073,0.596,-3.539,
1580.700,2.099,0.451,-1.745,
1580.750,2.116,0.407,0.436,
1580.800,2.134,0.480,3.006,
1580.850,2.160,0.698,5.866,
1580.851,,,,1.00
1580.900,2.199,1.062,9.018,
1580.909,,,,0.00
1580.950,2.260,1.585,12.508,
1581.000,2.352,2.298,16.193,
1581.050,2.483,3.214,19.538,
1581.100,2.666,4.291,21.768,
1581.150,2.910,5.454,21.962,
1581.200,3.211,6.589,18.908,
1581.250,3.574,7.505,11.393,
1581.300,3.979,7.912,-0.824,
1581.350,4.394,7.549,-16.338,
1581.400,4.765,6.298,-32.337,
1581.450,5.053,4.218,-45.572,
1581.500,5.210,1.542,-53.281,
1581.550,5.214,-1.367,-53.960,
1581.600,5.066,-4.102,-47.754,
1581.650,4.787,-6.327,-36.313,
1581.700,4.407,-7.825,-22.301,
1581.750,3.975,-8.538,-8.824,
1581.800,3.530,-8.581,1.406,
1581.850,3.102,-8.218,6.933,
1581.900,2.705,-7.723,7.902,
1581.950,2.334,-7.316,5.527,
1582.000,1.981,-7.112,1.261,
1582.050,1.632,-7.170,-3.491,
1582.100,1.274,-7.490,-7.224,
1582.150,0.890,-7.985,-8.193,
1582.162,,,,1.00
1582.200,0.476,-8.465,-4.800,
1582.220,,,,0.00
1582.250,0.035,-8.654,3.733,
1582.300,-0.410,-8.261,16.629,
1582.350,-0.820,-7.069,31.367,
1582.400,-1.148,-5.061,44.409,
1582.450,-1.348,-2.443,52.505,
1582.500,-1.401,0.436,53.766,
1582.550,-1.300,3.185,47.948,
1582.600,-1.065,5.440,36.361,
1582.650,-0.729,6.938,21.574,
1582.700,-0.340,7.592,6.787,
1582.750,0.057,7.505,-5.236,
1582.800,0.428,6.909,-13.138,
1582.850,0.755,6.050,-17.065,
1582.900,1.034,5.105,-18.084,
1582.950,1.265,4.189,-17.453,
1583.000,1.449,3.345,-16.096,
1583.050,1.597,2.574,-14.544,
1583.100,1.706,1.891,-12.945,
1583.150,1.780,1.280,-11.393,
1583.200,1.833,0.756,-9.939,
1583.250,1.854,0.291,-8.387,
1583.300,1.859,-0.102,-6.593,
1583.350,1.841,-0.378,-4.606,
1583.400,1.815,-0.553,-2.715,
1583.450,1.785,-0.640,-0.970,
1583.469,,,,1.00
1583.500,1.750,-0.654,0.824,
1583.527,,,,0.00
1583.550,1.715,-0.567,2.666,
1583.600,1.689,-0.378,4.315,
1583.650,1.676,-0.116,5.575,
1583.700,1.676,0.189,6.545,
1583.750,1.693,0.538,7.466,
1583.800,1.728,0.931,8.484,
1583.850,1.785,1.382,9.599,
1583.900,1.863,1.891,10.763,
1583.950,1.972,2.458,11.926,
1584.000,2.107,3.083,13.090,
1584.050,2.278,3.767,14.060,
1584.100,2.483,4.509,14.399,
1584.150,2.727,5.251,13.381,
1584.200,3.011,5.920,10.230,
1584.250,3.325,6.370,4.460,
1584.300,3.661,6.458,-3.927,
1584.350,3.988,6.050,-14.205,
1584.400,4.285,5.061,-24.822,
1584.450,4.516,3.505,-33.501,
1584.500,4.651,1.556,-38.106,
1584.550,4.673,-0.495,-37.573,
1584.600,4.595,-2.371,-32.192,
1584.650,4.424,-3.840,-23.126,
1584.700,4.189,-4.756,-12.072,
1584.750,3.927,-5.047,-0.970,
1584.787,,,,1.00
1584.800,3.665,-4.785,8.678,
1584.845,,,,0.00
1584.850,3.434,-4.102,16.193,
1584.900,3.246,-3.098,21.574,
1584.950,3.115,-1.876,24.871,
1585.000,3.054,-0.538,26.180,
1585.050,3.063,0.800,25.938,
1585.100,3.137,2.080,24.580,
1585.150,3.272,3.287,22.011,
1585.200,3.469,4.349,17.453,
1585.250,3.718,5.134,10.181,
1585.300,3.997,5.469,0.194,
1585.350,4.285,5.221,-11.539,
1585.400,4.542,4.320,-23.223,
1585.450,4.739,2.822,-32.725,
1585.500,4.839,0.902,-38.155,
1585.550,4.835,-1.178,-38.591,
1585.600,4.717,-3.127,-34.179,
1585.650,4.507,-4.727,-26.083,
1585.700,4.228,-5.803,-16.047,
1585.750,3.905,-6.327,-6.060,
1585.800,3.578,-6.341,2.182,
1585.850,3.259,-6.007,7.854,
1585.900,2.971,-5.469,10.957,
1585.950,2.710,-4.843,12.072,
1586.000,2.487,-4.218,11.878,
1586.050,2.291,-3.636,11.054,
1586.100,2.125,-3.113,10.133,
1586.104,,,,1.00
1586.150,1.981,-2.633,9.405,
1586.162,,,,0.00
1586.200,1.863,-2.182,8.921,
1586.250,1.763,-1.745,8.678,
1586.300,1.689,-1.324,8.630,
1586.350,1.632,-0.887,8.630,
1586.400,1.597,-0.451,8.387,
1586.450,1.588,-0.029,7.757,
1586.500,1.597,0.335,6.933,
1586.550,1.623,0.654,6.109,
1586.600,1.662,0.945,5.333,
1586.650,1.719,1.193,4.557,
1586.700,1.785,1.396,3.879,
1586.750,1.859,1.571,3.345,
1586.800,1.942,1.731,2.860,
1586.850,2.033,1.862,2.424,
1586.900,2.129,1.963,2.182,
1586.950,2.230,2.065,2.230,
1587.000,2.334,2.182,2.521,
1587.050,2.448,2.313,3.006,
1587.100,2.566,2.473,3.733,
1587.150,2.692,2.676,4.654,
1587.200,2.832,2.938,5.624,
1587.250,2.985,3.243,6.400,
1587.300,3.155,3.592,6.593,
1587.350,3.342,3.942,5.769,
1587.400,3.552,4.218,3.636,
1587.421,,,,1.00
1587.450,3.770,4.349,0.242,
1587.479,,,,0.00
1587.500,3.992,4.276,-4.218,
1587.550,4.206,3.956,-9.405,
1587.600,4.398,3.345,-14.690,
1587.650,4.551,2.458,-19.102,
1587.700,4.651,1.367,-21.623,
1587.750,4.691,0.204,-21.720,
1587.800,4.669,-0.887,-19.490,
1587.850,4.595,-1.804,-15.563,
1587.900,4.481,-2.473,-10.714,
1587.950,4.337,-2.880,-5.624,
1588.000,4.184,-3.025,-0.921,
1588.050,4.027,-2.938,2.957,
1588.100,3.883,-2.691,5.721,
1588.150,3.757,-2.327,7.321,
1588.200,3.648,-1.920,7.902,
1588.250,3.565,-1.513,7.805,
1588.300,3.499,-1.134,7.466,
1588.350,3.451,-0.771,7.030,
1588.400,3.421,-0.422,6.400,
1588.450,3.412,-0.116,5.575,
1588.500,3.412,0.131,4.897,
1588.550,3.425,0.349,4.703,
1588.600,3.447,0.582,4.994,
1588.650,3.482,0.844,5.527,
1588.700,3.530,1.134,6.060,
1588.740,,,,1.00
1588.750,3.595,1.454,6.400,
1588.798,,,,0.00
1588.800,3.674,1.789,6.303,
1588.850,3.774,2.109,5.478,
1588.900,3.888,2.371,3.782,
1588.950,4.014,2.516,1.212,
1589.000,4.145,2.516,-2.133,
1589.050,4.272,2.327,-6.012,
1589.100,4.385,1.920,-9.939,
1589.150,4.472,1.309,-13.138,
1589.200,4.520,0.553,-14.981,
1589.250,4.529,-0.247,-15.320,
1589.300,4.494,-1.018,-14.350,
1589.350,4.424,-1.716,-12.314,
1589.400,4.320,-2.283,-9.405,
1589.450,4.189,-2.676,-6.012,
1589.500,4.045,-2.880,-2.666,
1589.550,3.896,-2.923,0.291,
1589.600,3.748,-2.836,2.812,
1589.650,3.608,-2.633,4.897,
1589.700,3.482,-2.327,6.545,
1589.750,3.373,-1.963,7.854,
1589.800,3.286,-1.542,9.018,
1589.850,3.216,-1.062,10.036,
1589.900,3.176,-0.524,10.714,
1589.950,3.163,0.029,11.151,
1590.000,3.181,0.582,11.684,
1590.050,3.220,1.178,12.460,
1590.071,,,,1.00
1590.100,3.294,1.833,12.993,
1590.130,,,,0.00
1590.150,3.403,2.516,12.654,
1590.200,3.547,3.142,11.151,
1590.250,3.722,3.665,8.290,
1590.300,3.918,4.029,3.782,
1590.350,4.132,4.116,-2.473,
1590.400,4.346,3.825,-9.842,
1590.450,4.529,3.127,-17.065,
1590.500,4.669,2.065,-22.786,
1590.550,4.747,0.756,-25.889,
1590.600,4.747,-0.640,-25.841,
1590.650,4.677,-1.934,-22.932,
1590.700,4.547,-2.996,-18.035,
1590.750,4.368,-3.767,-12.169,
1590.800,4.158,-4.218,-6.157,
1590.850,3.936,-4.363,-0.630,
1590.900,3.713,-4.247,3.975,
1590.950,3.504,-3.927,7.369,
1591.000,3.316,-3.462,9.502,
1591.050,3.155,-2.938,10.569,
1591.100,3.024,-2.385,11.005,
1591.150,2.915,-1.833,11.248,
1591.200,2.841,-1.265,11.490,
1591.250,2.788,-0.684,11.926,
1591.300,2.771,-0.087,12.605,
1591.350,2.779,0.567,13.623,
1591.395,,,,1.00
1591.400,2.823,1.265,14.981,
1591.450,2.906,2.051,16.435,
1591.453,,,,0.00
1591.500,3.024,2.923,17.502,
1591.550,3.194,3.840,17.308,
1591.600,3.412,4.727,14.981,
1591.650,3.670,5.440,9.842,
1591.700,3.966,5.818,1.745,
1591.750,4.272,5.701,-8.630,
1591.800,4.555,4.989,-19.829,
1591.850,4.791,3.680,-29.768,
1591.900,4.944,1.891,-36.313,
1591.950,4.987,-0.131,-38.203,
1592.000,4.926,-2.094,-35.488,
1592.050,4.769,-3.796,-29.186,
1592.100,4.533,-5.091,-20.556,
1592.150,4.241,-5.890,-11.005,
1592.200,3.927,-6.167,-2.133,
1592.250,3.608,-6.021,4.703,
1592.300,3.316,-5.600,8.872,
1592.350,3.046,-5.047,10.617,
1592.400,2.810,-4.480,10.520,
1592.450,2.601,-3.956,9.260,
1592.500,2.417,-3.534,7.466,
1592.550,2.251,-3.214,5.624,
1592.600,2.099,-2.982,4.024,
1592.650,1.955,-2.822,2.715,
1592.700,1.820,-2.720,1.745,
1592.716,,,,1.00
1592.750,1.684,-2.662,1.115,
1592.774,,,,0.00
1592.800,1.553,-2.618,0.727,
1592.850,1.422,-2.589,0.388,
1592.900,1.296,-2.574,-0.048,
1592.950,1.165,-2.589,-0.533,
1593.000,1.038,-2.633,-1.018,
1593.050,0.903,-2.691,-1.503,
1593.100,0.768,-2.778,-2.133,
1593.150,0.628,-2.894,-2.909,
1593.200,0.480,-3.069,-3.491,
1593.250,0.323,-3.272,-3.491,
1593.300,0.153,-3.447,-2.618,
1593.350,-0.026,-3.563,-0.921,
1593.400,-0.205,-3.563,1.503,
1593.450,-0.388,-3.432,4.606,
1593.500,-0.554,-3.127,8.193,
1593.550,-0.707,-2.618,11.878,
1593.600,-0.825,-1.920,14.884,
1593.650,-0.903,-1.076,16.484,
1593.700,-0.934,-0.204,16.338,
1593.750,-0.921,0.611,14.690,
1593.800,-0.868,1.294,12.120,
1593.850,-0.785,1.833,9.066,
1593.900,-0.681,2.211,5.769,
1593.950,-0.559,2.414,2.473,
1594.000,-0.432,2.443,-0.388,
1594.018,,,,1.00
1594.050,-0.310,2.342,-2.473,
1594.076,,,,0.00
1594.100,-0.196,2.167,-3.782,
1594.150,-0.092,1.949,-4.509,
1594.200,0.000,1.702,-4.848,
1594.250,0.079,1.454,-4.994,
1594.300,0.144,1.207,-5.139,
1594.350,0.201,0.945,-5.381,
1594.400,0.240,0.669,-5.624,
1594.450,0.266,0.378,-5.866,
1594.500,0.279,0.087,-6.254,
1594.550,0.275,-0.233,-6.933,
1594.600,0.257,-0.596,-7.854,
1594.650,0.218,-1.018,-8.727,
1594.700,0.157,-1.484,-9.308,
1594.750,0.070,-1.963,-9.357,
1594.800,-0.039,-2.443,-8.581,
1594.850,-0.175,-2.865,-6.545,
1594.900,-0.332,-3.156,-3.006,
1594.950,-0.497,-3.214,1.794,
1595.000,-0.663,-2.996,7.272,
1595.050,-0.807,-2.487,12.654,
1595.100,-0.921,-1.702,17.162,
1595.150,-0.986,-0.713,20.071,
1595.200,-0.995,0.378,20.944,
1595.250,-0.947,1.454,19.732,
1595.300,-0.846,2.414,16.678,
1595.310,,,,1.00
1595.350,-0.698,3.171,12.266,
1595.367,,,,0.00
1595.400,-0.519,3.665,7.224,
1595.450,-0.323,3.883,2.376,
1595.500,-0.122,3.869,-1.648,
1595.550,0.070,3.680,-4.557,
1595.600,0.249,3.374,-6.497,
1595.650,0.410,3.011,-7.805,
1595.700,0.550,2.589,-8.824,
1595.750,0.672,2.123,-9.745,
1595.800,0.764,1.614,-10.569,
1595.850,0.833,1.062,-11.393,
1595.900,0.873,0.480,-12.363,
1595.950,0.881,-0.160,-13.672,
1596.000,0.860,-0.873,-15.369,
1596.050,0.798,-1.687,-17.114,
1596.100,0.694,-2.603,-18.374,
1596.150,0.541,-3.563,-18.520,
1596.200,0.336,-4.509,-16.920,
1596.250,0.087,-5.338,-12.848,
1596.300,-0.205,-5.905,-5.672,
1596.350,-0.519,-6.021,4.460,
1596.400,-0.829,-5.527,16.338,
1596.450,-1.095,-4.378,27.828,
1596.500,-1.287,-2.647,36.555,
1596.550,-1.374,-0.553,40.773,
1596.600,-1.344,1.614,39.900,
1596.605,,,,1.00
1596.650,-1.204,3.592,34.519,
1596.663,,,,0.00
